movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160838,"Las manos","https://cinenacional.com/wp-content/uploads/2022/11/0000031333-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000031333-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222953/cinenacional/posters/160838/poster.jpg",true,""
160840,"Las olas","https://cinenacional.com/wp-content/uploads/2022/11/0000052122-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000052122-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222954/cinenacional/posters/160840/poster.jpg",true,""
160844,"Legado","https://cinenacional.com/wp-content/uploads/2022/11/0000028603-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000028603-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222955/cinenacional/posters/160844/poster.jpg",true,""
160847,"Lejos de casa","https://cinenacional.com/wp-content/uploads/2022/11/0000039981-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000039981-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222956/cinenacional/posters/160847/poster.jpg",true,""
160851,"Lisboa","https://cinenacional.com/wp-content/uploads/2022/11/0000022417-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000022417-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222957/cinenacional/posters/160851/poster.jpg",true,""
160853,"Lluvia","https://cinenacional.com/wp-content/uploads/2022/11/0000032328-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000032328-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222958/cinenacional/posters/160853/poster.jpg",true,""
160881,"Los perros","https://cinenacional.com/wp-content/uploads/2022/11/0000052044-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000052044-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222959/cinenacional/posters/160881/poster.jpg",true,""
160883,"Los últimos","https://cinenacional.com/wp-content/uploads/2022/11/0000047271-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000047271-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222960/cinenacional/posters/160883/poster.jpg",true,""
160893,"Malón","https://cinenacional.com/wp-content/uploads/2022/11/0000042870-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000042870-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222961/cinenacional/posters/160893/poster.jpg",true,""
160905,"Marea","https://cinenacional.com/wp-content/uploads/2022/11/0000037068-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000037068-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222962/cinenacional/posters/160905/poster.jpg",true,""
160913,"Martín Fierro","https://cinenacional.com/wp-content/uploads/2022/11/0000014434-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000014434-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222962/cinenacional/posters/160913/poster.jpg",true,""
160918,"Medianeras","https://cinenacional.com/wp-content/uploads/2022/11/0000039852-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000039852-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222963/cinenacional/posters/160918/poster.jpg",true,""
160924,"Mi noche triste","https://cinenacional.com/wp-content/uploads/2022/11/0000015080-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000015080-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222964/cinenacional/posters/160924/poster.jpg",true,""
160926,"Mientras tanto","https://cinenacional.com/wp-content/uploads/2022/11/0000030164-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000030164-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222965/cinenacional/posters/160926/poster.jpg",true,""
160932,"Mono","https://cinenacional.com/wp-content/uploads/2022/11/0000038581-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000038581-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222966/cinenacional/posters/160932/poster.jpg",true,""
160947,"Noche de ronda","https://cinenacional.com/wp-content/uploads/2022/11/0000018543-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000018543-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222967/cinenacional/posters/160947/poster.jpg",true,""
160949,"Nocturno","https://cinenacional.com/wp-content/uploads/2022/11/0000026225-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000026225-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222968/cinenacional/posters/160949/poster.jpg",true,""
160952,"Nocturnos","https://cinenacional.com/wp-content/uploads/2022/11/0000041049-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000041049-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222968/cinenacional/posters/160952/poster.jpg",true,""
160959,"NS/NC","https://cinenacional.com/wp-content/uploads/2022/11/0000024340-5.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000024340-5.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222969/cinenacional/posters/160959/poster.jpg",true,""
160969,"Ojos","https://cinenacional.com/wp-content/uploads/2022/11/0000033146-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000033146-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222970/cinenacional/posters/160969/poster.jpg",true,""
160971,"Ojos que no ven","https://cinenacional.com/wp-content/uploads/2022/11/0000023335-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000023335-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222971/cinenacional/posters/160971/poster.jpg",true,""
